,Content ID,Reaction Type,Month,Datetime,Content Type,Category,Sentiment,Score,,,,
6071,0e2169f4-b881-42d0-b99c-034b32f83504,love,January,06/01/2021 12:17,GIF,food,positive,65,,,,
6072,0e2169f4-b881-42d0-b99c-034b32f83504,peeking,June,08/06/2021 03:48,GIF,food,neutral,35,,,,
6073,0e2169f4-b881-42d0-b99c-034b32f83504,intrigued,September,03/09/2020 23:13,GIF,food,positive,45,,,,
6074,0e2169f4-b881-42d0-b99c-034b32f83504,disgust,January,27/01/2021 22:46,GIF,food,negative,0,,,,
6075,0e2169f4-b881-42d0-b99c-034b32f83504,interested,August,28/08/2020 14:47,GIF,food,positive,30,,,,
6076,60ca0278-5ed6-4669-939b-e6dc2021c07d,like,October,30/10/2020 17:33,GIF,technology,positive,50,,,,
6077,60ca0278-5ed6-4669-939b-e6dc2021c07d,interested,April,20/04/2021 03:57,GIF,technology,positive,30,,,,
6078,60ca0278-5ed6-4669-939b-e6dc2021c07d,indifferent,May,09/05/2021 07:14,GIF,technology,neutral,20,,,,
6079,60ca0278-5ed6-4669-939b-e6dc2021c07d,like,August,21/08/2020 17:38,GIF,technology,positive,50,,,,
6080,60ca0278-5ed6-4669-939b-e6dc2021c07d,want,May,26/05/2021 22:20,GIF,technology,positive,70,,,,
6081,60ca0278-5ed6-4669-939b-e6dc2021c07d,dislike,February,04/02/2021 07:32,GIF,technology,negative,10,,,,
6082,60ca0278-5ed6-4669-939b-e6dc2021c07d,peeking,February,15/02/2021 21:45,GIF,technology,neutral,35,,,,
6083,60ca0278-5ed6-4669-939b-e6dc2021c07d,dislike,April,21/04/2021 20:53,GIF,technology,negative,10,,,,
6084,60ca0278-5ed6-4669-939b-e6dc2021c07d,super love,September,03/09/2020 10:20,GIF,technology,positive,75,,,,
6085,60ca0278-5ed6-4669-939b-e6dc2021c07d,intrigued,April,08/04/2021 07:33,GIF,technology,positive,45,,,,
6086,60ca0278-5ed6-4669-939b-e6dc2021c07d,want,May,30/05/2021 04:18,GIF,technology,positive,70,,,,
6087,60ca0278-5ed6-4669-939b-e6dc2021c07d,worried,April,07/04/2021 07:51,GIF,technology,negative,12,,,,
6088,60ca0278-5ed6-4669-939b-e6dc2021c07d,want,September,16/09/2020 01:36,GIF,technology,positive,70,,,,
6089,60ca0278-5ed6-4669-939b-e6dc2021c07d,indifferent,April,18/04/2021 03:33,GIF,technology,neutral,20,,,,
6090,60ca0278-5ed6-4669-939b-e6dc2021c07d,indifferent,October,29/10/2020 02:42,GIF,technology,neutral,20,,,,
6091,60ca0278-5ed6-4669-939b-e6dc2021c07d,disgust,July,28/07/2020 20:50,GIF,technology,negative,0,,,,
6092,60ca0278-5ed6-4669-939b-e6dc2021c07d,love,December,15/12/2020 06:42,GIF,technology,positive,65,,,,
6093,60ca0278-5ed6-4669-939b-e6dc2021c07d,scared,February,04/02/2021 05:07,GIF,technology,negative,15,,,,
6094,60ca0278-5ed6-4669-939b-e6dc2021c07d,love,September,11/09/2020 00:04,GIF,technology,positive,65,,,,
6095,60ca0278-5ed6-4669-939b-e6dc2021c07d,interested,May,20/05/2021 12:17,GIF,technology,positive,30,,,,
6096,60ca0278-5ed6-4669-939b-e6dc2021c07d,peeking,March,15/03/2021 22:06,GIF,technology,neutral,35,,,,
6097,60ca0278-5ed6-4669-939b-e6dc2021c07d,cherish,July,14/07/2020 13:35,GIF,technology,positive,70,,,,
6098,60ca0278-5ed6-4669-939b-e6dc2021c07d,heart,January,11/01/2021 19:34,GIF,technology,positive,60,,,,
6099,60ca0278-5ed6-4669-939b-e6dc2021c07d,cherish,October,22/10/2020 08:25,GIF,technology,positive,70,,,,
6100,60ca0278-5ed6-4669-939b-e6dc2021c07d,peeking,March,03/03/2021 16:45,GIF,technology,neutral,35,,,,
6101,60ca0278-5ed6-4669-939b-e6dc2021c07d,worried,July,21/07/2020 12:55,GIF,technology,negative,12,,,,
6102,60ca0278-5ed6-4669-939b-e6dc2021c07d,indifferent,December,10/12/2020 04:44,GIF,technology,neutral,20,,,,
6103,60ca0278-5ed6-4669-939b-e6dc2021c07d,dislike,June,27/06/2020 00:40,GIF,technology,negative,10,,,,
6104,60ca0278-5ed6-4669-939b-e6dc2021c07d,hate,January,10/01/2021 10:26,GIF,technology,negative,5,,,,
6105,13a4d35c-761c-47a3-b25b-5cc5825d04f2,interested,September,23/09/2020 03:18,photo,travel,positive,30,,,,
6106,13a4d35c-761c-47a3-b25b-5cc5825d04f2,intrigued,March,26/03/2021 20:45,photo,travel,positive,45,,,,
6107,13a4d35c-761c-47a3-b25b-5cc5825d04f2,love,October,14/10/2020 11:28,photo,travel,positive,65,,,,
6108,13a4d35c-761c-47a3-b25b-5cc5825d04f2,want,July,17/07/2020 13:25,photo,travel,positive,70,,,,
6109,13a4d35c-761c-47a3-b25b-5cc5825d04f2,interested,January,19/01/2021 15:52,photo,travel,positive,30,,,,
6110,13a4d35c-761c-47a3-b25b-5cc5825d04f2,dislike,March,05/03/2021 17:19,photo,travel,negative,10,,,,
6111,13a4d35c-761c-47a3-b25b-5cc5825d04f2,love,October,13/10/2020 05:40,photo,travel,positive,65,,,,
6112,13a4d35c-761c-47a3-b25b-5cc5825d04f2,cherish,May,25/05/2021 07:57,photo,travel,positive,70,,,,
6113,13a4d35c-761c-47a3-b25b-5cc5825d04f2,heart,June,28/06/2020 23:50,photo,travel,positive,60,,,,
6114,13a4d35c-761c-47a3-b25b-5cc5825d04f2,peeking,September,15/09/2020 17:33,photo,travel,neutral,35,,,,
6115,13a4d35c-761c-47a3-b25b-5cc5825d04f2,heart,October,05/10/2020 23:06,photo,travel,positive,60,,,,
6116,13a4d35c-761c-47a3-b25b-5cc5825d04f2,worried,July,29/07/2020 12:28,photo,travel,negative,12,,,,
6117,13a4d35c-761c-47a3-b25b-5cc5825d04f2,like,November,03/11/2020 03:19,photo,travel,positive,50,,,,
6118,13a4d35c-761c-47a3-b25b-5cc5825d04f2,hate,December,30/12/2020 11:32,photo,travel,negative,5,,,,
6119,13a4d35c-761c-47a3-b25b-5cc5825d04f2,intrigued,July,19/07/2020 03:11,photo,travel,positive,45,,,,
6120,13a4d35c-761c-47a3-b25b-5cc5825d04f2,disgust,December,15/12/2020 08:34,photo,travel,negative,0,,,,
6121,062cbf2f-fc22-4357-8890-63e7f13fcd37,interested,April,26/04/2021 05:16,audio,education,positive,30,,,,
6122,062cbf2f-fc22-4357-8890-63e7f13fcd37,dislike,November,05/11/2020 21:44,audio,education,negative,10,,,,
6123,062cbf2f-fc22-4357-8890-63e7f13fcd37,intrigued,October,22/10/2020 10:01,audio,education,positive,45,,,,
6124,062cbf2f-fc22-4357-8890-63e7f13fcd37,interested,June,23/06/2020 09:17,audio,education,positive,30,,,,
6125,062cbf2f-fc22-4357-8890-63e7f13fcd37,worried,April,16/04/2021 22:37,audio,education,negative,12,,,,
6126,062cbf2f-fc22-4357-8890-63e7f13fcd37,intrigued,August,27/08/2020 20:10,audio,education,positive,45,,,,
6127,062cbf2f-fc22-4357-8890-63e7f13fcd37,scared,June,10/06/2021 22:36,audio,education,negative,15,,,,
6128,062cbf2f-fc22-4357-8890-63e7f13fcd37,interested,June,01/06/2021 15:03,audio,education,positive,30,,,,
6129,062cbf2f-fc22-4357-8890-63e7f13fcd37,adore,January,04/01/2021 05:58,audio,education,positive,72,,,,
6130,062cbf2f-fc22-4357-8890-63e7f13fcd37,super love,September,05/09/2020 11:59,audio,education,positive,75,,,,
6131,062cbf2f-fc22-4357-8890-63e7f13fcd37,like,October,22/10/2020 17:08,audio,education,positive,50,,,,
6132,062cbf2f-fc22-4357-8890-63e7f13fcd37,hate,October,19/10/2020 11:44,audio,education,negative,5,,,,
6133,062cbf2f-fc22-4357-8890-63e7f13fcd37,heart,June,28/06/2020 22:58,audio,education,positive,60,,,,
6134,062cbf2f-fc22-4357-8890-63e7f13fcd37,indifferent,October,30/10/2020 03:01,audio,education,neutral,20,,,,
6135,062cbf2f-fc22-4357-8890-63e7f13fcd37,worried,October,11/10/2020 04:16,audio,education,negative,12,,,,
6136,062cbf2f-fc22-4357-8890-63e7f13fcd37,super love,May,13/05/2021 14:30,audio,education,positive,75,,,,
6137,062cbf2f-fc22-4357-8890-63e7f13fcd37,want,August,03/08/2020 22:29,audio,education,positive,70,,,,
6138,062cbf2f-fc22-4357-8890-63e7f13fcd37,love,November,17/11/2020 11:17,audio,education,positive,65,,,,
6139,062cbf2f-fc22-4357-8890-63e7f13fcd37,intrigued,April,27/04/2021 00:00,audio,education,positive,45,,,,
6140,062cbf2f-fc22-4357-8890-63e7f13fcd37,cherish,August,18/08/2020 04:19,audio,education,positive,70,,,,
6141,062cbf2f-fc22-4357-8890-63e7f13fcd37,indifferent,March,28/03/2021 19:26,audio,education,neutral,20,,,,
6142,062cbf2f-fc22-4357-8890-63e7f13fcd37,worried,June,26/06/2020 19:09,audio,education,negative,12,,,,
6143,062cbf2f-fc22-4357-8890-63e7f13fcd37,peeking,February,08/02/2021 04:07,audio,education,neutral,35,,,,
6144,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,like,May,18/05/2021 17:53,photo,education,positive,50,,,,
6145,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,dislike,April,07/04/2021 11:59,photo,education,negative,10,,,,
6146,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,scared,February,05/02/2021 11:22,photo,education,negative,15,,,,
6147,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,peeking,December,16/12/2020 19:39,photo,education,neutral,35,,,,
6148,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,cherish,December,13/12/2020 18:09,photo,education,positive,70,,,,
6149,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,hate,March,19/03/2021 13:21,photo,education,negative,5,,,,
6150,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,adore,November,13/11/2020 16:47,photo,education,positive,72,,,,
6151,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,disgust,April,28/04/2021 02:15,photo,education,negative,0,,,,
6152,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,interested,April,12/04/2021 21:32,photo,education,positive,30,,,,
6153,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,super love,March,08/03/2021 14:01,photo,education,positive,75,,,,
6154,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,indifferent,September,13/09/2020 05:21,photo,education,neutral,20,,,,
6155,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,intrigued,September,24/09/2020 09:08,photo,education,positive,45,,,,
6156,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,dislike,January,30/01/2021 09:36,photo,education,negative,10,,,,
6157,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,intrigued,February,01/02/2021 17:33,photo,education,positive,45,,,,
6158,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,intrigued,July,12/07/2020 07:19,photo,education,positive,45,,,,
6159,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,indifferent,September,06/09/2020 13:30,photo,education,neutral,20,,,,
6160,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,like,January,11/01/2021 07:02,photo,education,positive,50,,,,
6161,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,scared,September,22/09/2020 21:45,photo,education,negative,15,,,,
6162,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,love,June,06/06/2021 06:56,photo,education,positive,65,,,,
6163,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,interested,June,13/06/2021 09:42,photo,education,positive,30,,,,
6164,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,intrigued,July,09/07/2020 15:27,photo,education,positive,45,,,,
6165,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,love,April,04/04/2021 17:44,photo,education,positive,65,,,,
6166,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,hate,January,03/01/2021 10:09,photo,education,negative,5,,,,
6167,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,dislike,August,20/08/2020 10:30,photo,education,negative,10,,,,
6168,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,worried,May,01/05/2021 22:53,photo,education,negative,12,,,,
6169,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,interested,May,16/05/2021 08:47,photo,education,positive,30,,,,
6170,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,like,June,11/06/2021 22:37,photo,education,positive,50,,,,
6171,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,heart,April,12/04/2021 01:25,photo,education,positive,60,,,,
6172,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,adore,May,01/05/2021 23:22,photo,education,positive,72,,,,
6173,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,adore,February,02/02/2021 08:55,photo,education,positive,72,,,,
6174,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,intrigued,August,26/08/2020 16:22,photo,education,positive,45,,,,
6175,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,love,August,09/08/2020 02:14,photo,education,positive,65,,,,
6176,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,hate,June,20/06/2020 03:13,photo,education,negative,5,,,,
6177,a3e93c2d-7fb4-4881-994d-ee20ad564924,worried,August,29/08/2020 09:58,video,public speaking,negative,12,,,,
6178,a3e93c2d-7fb4-4881-994d-ee20ad564924,super love,June,28/06/2020 22:11,video,public speaking,positive,75,,,,
6179,a3e93c2d-7fb4-4881-994d-ee20ad564924,want,January,30/01/2021 01:59,video,public speaking,positive,70,,,,
6180,a3e93c2d-7fb4-4881-994d-ee20ad564924,adore,April,17/04/2021 18:03,video,public speaking,positive,72,,,,
6181,a3e93c2d-7fb4-4881-994d-ee20ad564924,disgust,July,29/07/2020 17:26,video,public speaking,negative,0,,,,
6182,a3e93c2d-7fb4-4881-994d-ee20ad564924,like,February,05/02/2021 22:47,video,public speaking,positive,50,,,,
6183,a3e93c2d-7fb4-4881-994d-ee20ad564924,indifferent,August,28/08/2020 08:55,video,public speaking,neutral,20,,,,
6184,a3e93c2d-7fb4-4881-994d-ee20ad564924,dislike,June,30/06/2020 19:49,video,public speaking,negative,10,,,,
6185,a3e93c2d-7fb4-4881-994d-ee20ad564924,scared,January,20/01/2021 01:17,video,public speaking,negative,15,,,,
6186,a3e93c2d-7fb4-4881-994d-ee20ad564924,disgust,January,18/01/2021 20:01,video,public speaking,negative,0,,,,
6187,a3e93c2d-7fb4-4881-994d-ee20ad564924,super love,March,24/03/2021 09:04,video,public speaking,positive,75,,,,
6188,a3e93c2d-7fb4-4881-994d-ee20ad564924,like,August,10/08/2020 06:11,video,public speaking,positive,50,,,,
6189,a3e93c2d-7fb4-4881-994d-ee20ad564924,dislike,September,22/09/2020 18:12,video,public speaking,negative,10,,,,
6190,a3e93c2d-7fb4-4881-994d-ee20ad564924,cherish,August,11/08/2020 11:27,video,public speaking,positive,70,,,,
6191,a3e93c2d-7fb4-4881-994d-ee20ad564924,want,July,02/07/2020 19:35,video,public speaking,positive,70,,,,
6192,a3e93c2d-7fb4-4881-994d-ee20ad564924,disgust,August,12/08/2020 22:24,video,public speaking,negative,0,,,,
6193,a3e93c2d-7fb4-4881-994d-ee20ad564924,adore,August,10/08/2020 10:44,video,public speaking,positive,72,,,,
6194,a3e93c2d-7fb4-4881-994d-ee20ad564924,love,September,22/09/2020 15:02,video,public speaking,positive,65,,,,
6195,a3e93c2d-7fb4-4881-994d-ee20ad564924,heart,February,03/02/2021 08:49,video,public speaking,positive,60,,,,
6196,a3e93c2d-7fb4-4881-994d-ee20ad564924,hate,February,14/02/2021 04:07,video,public speaking,negative,5,,,,
6197,a3e93c2d-7fb4-4881-994d-ee20ad564924,indifferent,January,05/01/2021 20:43,video,public speaking,neutral,20,,,,
6198,a3e93c2d-7fb4-4881-994d-ee20ad564924,indifferent,August,19/08/2020 10:47,video,public speaking,neutral,20,,,,
6199,a3e93c2d-7fb4-4881-994d-ee20ad564924,super love,February,18/02/2021 08:33,video,public speaking,positive,75,,,,
6200,a3e93c2d-7fb4-4881-994d-ee20ad564924,scared,August,28/08/2020 19:49,video,public speaking,negative,15,,,,
6201,a3e93c2d-7fb4-4881-994d-ee20ad564924,worried,July,28/07/2020 13:57,video,public speaking,negative,12,,,,
6202,a3e93c2d-7fb4-4881-994d-ee20ad564924,worried,September,01/09/2020 05:38,video,public speaking,negative,12,,,,
6203,a3e93c2d-7fb4-4881-994d-ee20ad564924,scared,August,04/08/2020 23:26,video,public speaking,negative,15,,,,
6204,a3e93c2d-7fb4-4881-994d-ee20ad564924,peeking,June,11/06/2021 20:40,video,public speaking,neutral,35,,,,
6205,a3e93c2d-7fb4-4881-994d-ee20ad564924,dislike,August,31/08/2020 16:38,video,public speaking,negative,10,,,,
6206,a3e93c2d-7fb4-4881-994d-ee20ad564924,interested,June,15/06/2021 09:17,video,public speaking,positive,30,,,,
6207,a3e93c2d-7fb4-4881-994d-ee20ad564924,peeking,December,26/12/2020 08:59,video,public speaking,neutral,35,,,,
6208,a3e93c2d-7fb4-4881-994d-ee20ad564924,like,February,12/02/2021 06:38,video,public speaking,positive,50,,,,
6209,a3e93c2d-7fb4-4881-994d-ee20ad564924,super love,July,20/07/2020 02:58,video,public speaking,positive,75,,,,
6210,a3e93c2d-7fb4-4881-994d-ee20ad564924,like,November,16/11/2020 07:10,video,public speaking,positive,50,,,,
6211,a3e93c2d-7fb4-4881-994d-ee20ad564924,super love,July,16/07/2020 23:06,video,public speaking,positive,75,,,,
6212,a3e93c2d-7fb4-4881-994d-ee20ad564924,heart,November,30/11/2020 07:14,video,public speaking,positive,60,,,,
6213,a3e93c2d-7fb4-4881-994d-ee20ad564924,peeking,July,10/07/2020 01:33,video,public speaking,neutral,35,,,,
6214,a3e93c2d-7fb4-4881-994d-ee20ad564924,dislike,November,13/11/2020 16:29,video,public speaking,negative,10,,,,
6215,a3e93c2d-7fb4-4881-994d-ee20ad564924,scared,March,20/03/2021 21:28,video,public speaking,negative,15,,,,
6216,a3e93c2d-7fb4-4881-994d-ee20ad564924,hate,November,27/11/2020 13:56,video,public speaking,negative,5,,,,
6217,a3e93c2d-7fb4-4881-994d-ee20ad564924,heart,July,26/07/2020 10:13,video,public speaking,positive,60,,,,
6218,a3e93c2d-7fb4-4881-994d-ee20ad564924,super love,May,21/05/2021 07:44,video,public speaking,positive,75,,,,
6219,a3e93c2d-7fb4-4881-994d-ee20ad564924,hate,November,18/11/2020 17:18,video,public speaking,negative,5,,,,
6220,a3e93c2d-7fb4-4881-994d-ee20ad564924,indifferent,May,25/05/2021 15:02,video,public speaking,neutral,20,,,,
6221,a3e93c2d-7fb4-4881-994d-ee20ad564924,hate,March,24/03/2021 12:18,video,public speaking,negative,5,,,,
6222,5b379d75-649b-426f-b420-4e0b6e4a0e3d,cherish,April,19/04/2021 18:48,video,soccer,positive,70,,,,
6223,5b379d75-649b-426f-b420-4e0b6e4a0e3d,cherish,February,08/02/2021 11:34,video,soccer,positive,70,,,,
6224,5b379d75-649b-426f-b420-4e0b6e4a0e3d,want,June,26/06/2020 15:12,video,soccer,positive,70,,,,
6225,5b379d75-649b-426f-b420-4e0b6e4a0e3d,worried,April,06/04/2021 01:53,video,soccer,negative,12,,,,
6226,5b379d75-649b-426f-b420-4e0b6e4a0e3d,indifferent,September,15/09/2020 00:34,video,soccer,neutral,20,,,,
6227,5b379d75-649b-426f-b420-4e0b6e4a0e3d,hate,July,13/07/2020 08:29,video,soccer,negative,5,,,,
6228,5b379d75-649b-426f-b420-4e0b6e4a0e3d,interested,December,31/12/2020 05:21,video,soccer,positive,30,,,,
6229,5b379d75-649b-426f-b420-4e0b6e4a0e3d,worried,November,27/11/2020 00:51,video,soccer,negative,12,,,,
6230,5b379d75-649b-426f-b420-4e0b6e4a0e3d,indifferent,April,15/04/2021 01:34,video,soccer,neutral,20,,,,
6231,5b379d75-649b-426f-b420-4e0b6e4a0e3d,cherish,July,09/07/2020 08:14,video,soccer,positive,70,,,,
6232,5b379d75-649b-426f-b420-4e0b6e4a0e3d,heart,December,03/12/2020 21:13,video,soccer,positive,60,,,,
6233,5b379d75-649b-426f-b420-4e0b6e4a0e3d,interested,May,03/05/2021 06:28,video,soccer,positive,30,,,,
6234,5b379d75-649b-426f-b420-4e0b6e4a0e3d,want,April,03/04/2021 07:20,video,soccer,positive,70,,,,
6235,5b379d75-649b-426f-b420-4e0b6e4a0e3d,intrigued,September,09/09/2020 12:30,video,soccer,positive,45,,,,
6236,5b379d75-649b-426f-b420-4e0b6e4a0e3d,super love,February,08/02/2021 10:25,video,soccer,positive,75,,,,
6237,5b379d75-649b-426f-b420-4e0b6e4a0e3d,dislike,November,30/11/2020 17:02,video,soccer,negative,10,,,,
6238,5b379d75-649b-426f-b420-4e0b6e4a0e3d,interested,January,26/01/2021 05:27,video,soccer,positive,30,,,,
6239,5b379d75-649b-426f-b420-4e0b6e4a0e3d,disgust,April,08/04/2021 23:21,video,soccer,negative,0,,,,
6240,5b379d75-649b-426f-b420-4e0b6e4a0e3d,worried,July,24/07/2020 05:45,video,soccer,negative,12,,,,
6241,5b379d75-649b-426f-b420-4e0b6e4a0e3d,indifferent,October,04/10/2020 01:40,video,soccer,neutral,20,,,,
6242,5b379d75-649b-426f-b420-4e0b6e4a0e3d,worried,November,24/11/2020 23:55,video,soccer,negative,12,,,,
6243,5b379d75-649b-426f-b420-4e0b6e4a0e3d,intrigued,January,11/01/2021 13:04,video,soccer,positive,45,,,,
6244,5b379d75-649b-426f-b420-4e0b6e4a0e3d,adore,September,10/09/2020 01:46,video,soccer,positive,72,,,,
6245,5b379d75-649b-426f-b420-4e0b6e4a0e3d,hate,February,10/02/2021 05:55,video,soccer,negative,5,,,,
6246,5b379d75-649b-426f-b420-4e0b6e4a0e3d,intrigued,September,23/09/2020 23:07,video,soccer,positive,45,,,,
6247,5b379d75-649b-426f-b420-4e0b6e4a0e3d,super love,April,17/04/2021 05:57,video,soccer,positive,75,,,,
6248,5b379d75-649b-426f-b420-4e0b6e4a0e3d,scared,October,02/10/2020 01:30,video,soccer,negative,15,,,,
6249,5b379d75-649b-426f-b420-4e0b6e4a0e3d,dislike,June,27/06/2020 14:51,video,soccer,negative,10,,,,
6250,5b379d75-649b-426f-b420-4e0b6e4a0e3d,like,March,26/03/2021 06:32,video,soccer,positive,50,,,,
6251,5b379d75-649b-426f-b420-4e0b6e4a0e3d,super love,October,16/10/2020 05:37,video,soccer,positive,75,,,,
6252,5b379d75-649b-426f-b420-4e0b6e4a0e3d,hate,January,03/01/2021 20:34,video,soccer,negative,5,,,,
6253,5b379d75-649b-426f-b420-4e0b6e4a0e3d,indifferent,September,25/09/2020 11:30,video,soccer,neutral,20,,,,
6254,5b379d75-649b-426f-b420-4e0b6e4a0e3d,disgust,October,20/10/2020 21:42,video,soccer,negative,0,,,,
6255,5b379d75-649b-426f-b420-4e0b6e4a0e3d,heart,January,22/01/2021 02:08,video,soccer,positive,60,,,,
6256,5b379d75-649b-426f-b420-4e0b6e4a0e3d,interested,March,03/03/2021 08:22,video,soccer,positive,30,,,,
6257,5b379d75-649b-426f-b420-4e0b6e4a0e3d,super love,March,16/03/2021 00:46,video,soccer,positive,75,,,,
6258,5b379d75-649b-426f-b420-4e0b6e4a0e3d,indifferent,March,04/03/2021 16:42,video,soccer,neutral,20,,,,
6259,5b379d75-649b-426f-b420-4e0b6e4a0e3d,worried,March,25/03/2021 00:43,video,soccer,negative,12,,,,
6260,5b379d75-649b-426f-b420-4e0b6e4a0e3d,intrigued,November,13/11/2020 08:14,video,soccer,positive,45,,,,
6261,5b379d75-649b-426f-b420-4e0b6e4a0e3d,hate,April,14/04/2021 09:14,video,soccer,negative,5,,,,
6262,5b379d75-649b-426f-b420-4e0b6e4a0e3d,like,December,12/12/2020 12:05,video,soccer,positive,50,,,,
6263,5b379d75-649b-426f-b420-4e0b6e4a0e3d,heart,February,04/02/2021 04:35,video,soccer,positive,60,,,,
6264,7fe36d94-8867-4719-9c62-60b077cf5973,dislike,July,10/07/2020 18:53,photo,travel,negative,10,,,,
6265,7fe36d94-8867-4719-9c62-60b077cf5973,love,January,16/01/2021 21:06,photo,travel,positive,65,,,,
6266,7fe36d94-8867-4719-9c62-60b077cf5973,like,November,16/11/2020 09:08,photo,travel,positive,50,,,,
6267,7fe36d94-8867-4719-9c62-60b077cf5973,indifferent,October,20/10/2020 13:32,photo,travel,neutral,20,,,,
6268,7fe36d94-8867-4719-9c62-60b077cf5973,worried,February,24/02/2021 08:51,photo,travel,negative,12,,,,
6269,7fe36d94-8867-4719-9c62-60b077cf5973,peeking,August,28/08/2020 21:16,photo,travel,neutral,35,,,,
6270,7fe36d94-8867-4719-9c62-60b077cf5973,hate,September,16/09/2020 01:21,photo,travel,negative,5,,,,
6271,7fe36d94-8867-4719-9c62-60b077cf5973,cherish,January,23/01/2021 15:59,photo,travel,positive,70,,,,
6272,7fe36d94-8867-4719-9c62-60b077cf5973,cherish,March,09/03/2021 05:01,photo,travel,positive,70,,,,
6273,7fe36d94-8867-4719-9c62-60b077cf5973,love,April,22/04/2021 22:18,photo,travel,positive,65,,,,
6274,7fe36d94-8867-4719-9c62-60b077cf5973,peeking,February,15/02/2021 05:06,photo,travel,neutral,35,,,,
6275,7fe36d94-8867-4719-9c62-60b077cf5973,want,May,31/05/2021 23:20,photo,travel,positive,70,,,,
6276,7fe36d94-8867-4719-9c62-60b077cf5973,adore,October,07/10/2020 22:55,photo,travel,positive,72,,,,
6277,7fe36d94-8867-4719-9c62-60b077cf5973,heart,January,15/01/2021 03:11,photo,travel,positive,60,,,,
6278,7fe36d94-8867-4719-9c62-60b077cf5973,want,June,24/06/2020 04:26,photo,travel,positive,70,,,,
6279,7fe36d94-8867-4719-9c62-60b077cf5973,dislike,March,14/03/2021 17:04,photo,travel,negative,10,,,,
6280,7fe36d94-8867-4719-9c62-60b077cf5973,peeking,December,23/12/2020 16:21,photo,travel,neutral,35,,,,
6281,7fe36d94-8867-4719-9c62-60b077cf5973,like,July,29/07/2020 10:21,photo,travel,positive,50,,,,
6282,7fe36d94-8867-4719-9c62-60b077cf5973,heart,July,05/07/2020 05:03,photo,travel,positive,60,,,,
6283,7fe36d94-8867-4719-9c62-60b077cf5973,interested,October,13/10/2020 11:32,photo,travel,positive,30,,,,
6284,7fe36d94-8867-4719-9c62-60b077cf5973,want,October,20/10/2020 19:20,photo,travel,positive,70,,,,
6285,7fe36d94-8867-4719-9c62-60b077cf5973,intrigued,April,09/04/2021 19:57,photo,travel,positive,45,,,,
6286,7fe36d94-8867-4719-9c62-60b077cf5973,disgust,February,02/02/2021 15:26,photo,travel,negative,0,,,,
6287,7fe36d94-8867-4719-9c62-60b077cf5973,super love,January,27/01/2021 05:16,photo,travel,positive,75,,,,
6288,7fe36d94-8867-4719-9c62-60b077cf5973,scared,September,08/09/2020 07:35,photo,travel,negative,15,,,,
6289,7fe36d94-8867-4719-9c62-60b077cf5973,worried,December,09/12/2020 04:57,photo,travel,negative,12,,,,
6290,7fe36d94-8867-4719-9c62-60b077cf5973,worried,July,22/07/2020 00:10,photo,travel,negative,12,,,,
6291,7fe36d94-8867-4719-9c62-60b077cf5973,like,November,20/11/2020 10:03,photo,travel,positive,50,,,,
6292,7fe36d94-8867-4719-9c62-60b077cf5973,interested,June,25/06/2020 05:37,photo,travel,positive,30,,,,
6293,7fe36d94-8867-4719-9c62-60b077cf5973,super love,November,26/11/2020 13:43,photo,travel,positive,75,,,,
6294,7fe36d94-8867-4719-9c62-60b077cf5973,adore,November,16/11/2020 10:46,photo,travel,positive,72,,,,
6295,7fe36d94-8867-4719-9c62-60b077cf5973,super love,February,19/02/2021 10:51,photo,travel,positive,75,,,,
